case_id,transaction_id,submission_datetime,submission_channel,customer_service_segment,transaction_datetime,transaction_type,transaction_amount_gbp,merchant_category,dispute_category,customer_sentiment,evidence_completeness,initial_evidence_count,priority,assigned_queue,case_status,first_response_datetime,resolution_datetime,sla_target_hours,manual_handoff_count,rework_count,customer_contact_count,customer_update_count,fraud_referral_flag,escalation_flag,complaint_flag,outcome,refund_amount_gbp,resolution_time_hours,first_response_time_hours,sla_breached_flag,data_quality_flag
PFXC-000605,TXN-0008553,2025-12-18T00:04:24,Web,Standard,2025-11-24T12:42:24,Card Purchase,132.94,Retail,Subscription Dispute,Frustrated,Complete,3,Standard,Complaints,Resolved,2025-12-19T04:22:15,2025-12-24T16:01:46,120,2,2,3,3,No,Yes,Yes,Full Refund,132.94,159.96,28.30,Yes,Valid
PFXC-000606,TXN-0011750,2025-07-01T15:20:59,Web,Standard,2025-05-26T02:37:59,Card Purchase,238.99,Retail,Failed Payment,Neutral,Complete,3,Standard,Complaints,Rejected,2025-07-02T16:11:26,2025-07-05T03:08:55,120,1,1,1,1,No,No,Yes,No Refund,0.00,83.80,24.84,No,Valid
PFXC-000607,TXN-0001671,2026-05-27T12:41:35,Email,Standard,2026-04-11T23:05:35,Bank Transfer,135.25,Subscription,Subscription Dispute,Positive,Complete,2,Low,Customer Service,Resolved,2026-05-28T16:47:46,2026-05-30T01:44:00,168,3,0,1,2,No,Yes,No,Partial Refund,34.99,61.04,28.10,No,Valid
PFXC-000608,TXN-0009197,2025-07-30T22:36:36,Mobile,Standard,2025-07-13T09:41:36,Wallet Payment,38.81,Other,Subscription Dispute,Neutral,Complete,3,Low,Customer Service,In Triage,2025-07-31T22:43:45,,168,1,1,1,4,No,No,No,Pending,0.00,,24.12,No,Valid
PFXC-000609,TXN-0002602,2025-11-28T23:57:55,Mobile,Standard,2025-10-01T00:00:55,Cash Withdrawal,20.02,Retail,Delayed Refund,Frustrated,Complete,2,Standard,Fraud Review,Pending Customer,2025-11-30T00:59:12,,120,4,1,2,1,Yes,No,No,Pending,0.00,,25.02,No,Valid
PFXC-000610,TXN-0009983,2025-10-09T11:59:18,Chat,Standard,2025-08-15T03:25:18,Card Purchase,36.37,Retail,Delayed Refund,Frustrated,Partial,2,Standard,Refund Approval,Resolved,2025-10-10T15:11:32,2025-10-15T05:40:27,120,1,1,2,2,No,Yes,Yes,Full Refund,36.37,137.69,27.20,Yes,Valid
PFXC-000611,TXN-0005186,2026-01-26T18:53:36,Mobile,Vulnerable Support,2025-12-26T21:13:36,Wallet Payment,42.70,Other,Other,Neutral,Complete,3,Standard,Customer Service,Pending Customer,2026-01-27T14:43:11,,120,1,1,1,4,No,No,Yes,Pending,0.00,,19.83,No,Valid
PFXC-000612,TXN-0010572,2025-08-22T18:05:44,Call Centre,Standard,2025-07-16T11:48:44,Card Purchase,165.78,Travel,Delayed Refund,Frustrated,Partial,1,Standard,Payment Operations,Resolved,2025-08-23T10:57:55,2025-08-27T23:53:07,120,1,1,4,3,No,Yes,Yes,Full Refund,165.78,125.79,16.87,Yes,Valid
PFXC-000613,TXN-0010212,2025-11-22T23:16:22,Call Centre,Assisted Digital,2025-10-17T14:20:22,Direct Debit,39.00,Digital Services,Incorrect Amount,Distressed,Complete,2,Standard,Payment Operations,Cancelled,2025-11-23T16:13:47,2025-11-26T13:16:34,120,1,1,2,2,No,No,No,Customer Withdrawn,0.00,86.00,16.96,No,Valid
PFXC-000614,TXN-0008770,2025-03-21T21:26:39,Mobile,Standard,2025-02-07T10:23:39,Wallet Payment,20.17,Travel,Incorrect Amount,Positive,Partial,2,Standard,Payment Operations,Resolved,2025-03-22T10:55:51,2025-03-26T04:46:54,120,1,1,0,3,No,No,No,Full Refund,20.17,103.34,13.49,No,Valid
PFXC-000615,TXN-0002264,2025-12-27T16:57:54,Mobile,Standard,2025-11-16T16:58:54,Card Purchase,659.48,Digital Services,Other,Neutral,Complete,3,Standard,Customer Service,Resolved,2025-12-28T21:46:54,2026-01-01T00:16:09,120,2,0,1,2,No,No,No,Full Refund,659.48,103.30,28.82,No,Valid
PFXC-000616,TXN-0003438,2026-03-03T22:33:51,Web,Standard,2026-02-24T02:42:51,Wallet Payment,70.78,Retail,Subscription Dispute,Frustrated,Missing,0,Standard,Customer Service,Rejected,2026-03-04T10:34:05,2026-03-11T15:47:53,120,1,1,2,5,No,No,No,No Refund,0.00,185.23,12.00,Yes,Valid
PFXC-000617,TXN-0003675,2025-01-23T08:06:56,Web,Standard,2025-01-16T15:40:56,Card Purchase,284.74,Travel,Incorrect Amount,Frustrated,Missing,0,Standard,Payment Operations,Rejected,2025-01-23T22:30:36,2025-01-28T02:31:03,120,0,1,2,2,No,No,Yes,No Refund,0.00,114.40,14.39,No,Valid
PFXC-000618,TXN-0008257,2025-09-16T22:33:11,Chat,Standard,2025-09-01T13:23:11,Bank Transfer,119.19,Travel,Cash Withdrawal Dispute,Frustrated,Complete,3,Low,Refund Approval,Resolved,2025-09-18T08:12:56,2025-09-24T12:20:50,168,2,1,3,3,No,Yes,No,Full Refund,119.19,181.79,33.66,Yes,Valid
PFXC-000619,TXN-0000854,2026-04-22T10:48:59,Mobile,Standard,2026-03-17T10:14:59,Bank Transfer,84.48,Other,Delayed Refund,Frustrated,Complete,4,Standard,Payment Operations,Resolved,2026-04-23T01:05:14,2026-04-26T13:15:23,120,1,0,2,2,No,No,No,Partial Refund,29.12,98.44,14.27,No,Valid
PFXC-000620,TXN-0004175,2025-08-15T19:50:29,Call Centre,Standard,2025-08-04T04:20:29,Card Purchase,45.51,Travel,Duplicate Debit,Frustrated,Complete,3,Standard,Payment Operations,Resolved,2025-08-16T06:56:15,2025-08-17T21:39:42,120,2,0,2,2,No,No,No,Full Refund,45.51,49.82,11.10,No,Valid
PFXC-000621,TXN-0011878,2025-06-24T02:46:17,Mobile,Standard,2025-06-15T23:47:17,Direct Debit,127.63,Subscription,Delayed Refund,Frustrated,Complete,3,Standard,Payment Operations,Resolved,2025-06-25T04:36:38,2025-06-28T21:48:38,120,1,1,2,2,No,No,No,Full Refund,127.63,115.04,25.84,No,Valid
PFXC-000622,TXN-0003597,2025-08-12T06:53:49,Mobile,Assisted Digital,2025-06-21T17:53:49,Card Purchase,1053.27,Travel,Delayed Refund,Neutral,Partial,1,Low,Payment Operations,Resolved,2025-08-13T13:15:14,2025-08-17T10:56:37,168,1,1,2,4,No,No,No,Partial Refund,661.35,124.05,30.36,No,Valid
PFXC-000623,TXN-0005080,2025-12-20T04:26:49,Web,Standard,2025-11-09T12:21:49,Cash Withdrawal,207.12,Subscription,Duplicate Debit,Neutral,Complete,4,Standard,Payment Operations,Resolved,2025-12-20T19:02:45,2025-12-24T17:29:39,120,1,1,2,4,No,Yes,No,Full Refund,207.12,109.05,14.60,No,Valid
PFXC-000624,TXN-0006065,2026-06-12T22:47:03,Mobile,Standard,2026-04-30T19:39:03,Direct Debit,32.33,Other,Merchant Non-confirmation,Frustrated,Complete,3,Standard,Fraud Review,Resolved,2026-06-13T13:55:54,2026-06-20T02:39:41,120,3,0,2,3,Yes,Yes,Yes,Fraud Referral,0.00,171.88,15.15,Yes,Valid
PFXC-000625,TXN-0006336,2025-02-22T16:55:14,Call Centre,Assisted Digital,2025-01-06T23:32:14,Card Purchase,111.99,Subscription,Delayed Refund,Neutral,Partial,2,Standard,Payment Operations,Rejected,2025-02-23T05:16:55,2025-02-25T17:52:20,120,0,0,2,1,No,No,No,No Refund,0.00,72.95,12.36,No,Valid
PFXC-000626,TXN-0010923,2026-06-07T04:01:21,Call Centre,Standard,2026-05-16T08:56:21,Bank Transfer,17.62,Travel,Merchant Non-confirmation,Positive,Partial,2,Standard,Technical Support,Pending Merchant,2026-06-07T20:11:42,,120,2,1,1,4,No,No,No,Pending,0.00,,16.17,No,Valid
PFXC-000627,TXN-0010462,2026-03-02T05:31:45,Web,Standard,2026-01-08T21:22:45,Card Purchase,13.11,Utilities,Incorrect Amount,Frustrated,Complete,4,Standard,Payment Operations,In Investigation,2026-03-02T20:26:40,,120,2,0,2,4,No,No,No,Pending,0.00,,14.92,No,Valid
PFXC-000628,TXN-0002632,2025-10-28T22:43:25,Web,Standard,2025-10-20T14:25:25,Bank Transfer,228.08,Utilities,Merchant Non-confirmation,Distressed,Partial,2,Standard,Technical Support,Rejected,2025-10-29T20:38:24,2025-11-02T09:55:03,120,0,0,2,3,No,No,No,No Refund,0.00,107.19,21.92,No,Valid
PFXC-000629,TXN-0005856,2025-08-29T23:05:39,Web,Standard,2025-08-11T18:05:39,Bank Transfer,186.34,Retail,Failed Payment,Positive,Partial,2,Standard,Technical Support,Resolved,2025-08-30T17:51:02,2025-09-01T21:00:17,120,1,0,1,1,No,No,No,Full Refund,186.34,69.91,18.76,No,Valid
PFXC-000630,TXN-0008499,2026-02-18T13:33:16,Web,Standard,2026-01-14T01:50:16,Direct Debit,47.00,Retail,Unauthorised Transaction,Frustrated,Missing,0,High,Fraud Review,Resolved,2026-02-18T23:35:15,2026-03-01T16:57:37,72,2,1,4,5,Yes,Yes,No,Fraud Referral,0.00,267.41,10.03,Yes,Valid
PFXC-000631,TXN-0009359,2025-07-29T22:21:35,Web,Standard,2025-06-01T06:07:35,Card Purchase,465.27,Cash Withdrawal,Unauthorised Transaction,Distressed,Complete,4,High,Fraud Review,Resolved,2025-07-30T08:15:50,2025-08-07T05:25:05,72,3,1,4,3,Yes,No,Yes,Partial Refund,181.76,199.06,9.90,Yes,Valid
PFXC-000632,TXN-0007556,2025-03-02T11:56:16,Web,Standard,2025-01-15T20:18:16,Card Purchase,54.69,Digital Services,Subscription Dispute,Distressed,Complete,4,Standard,Customer Service,Pending Approval,2025-03-03T03:57:04,,120,1,0,3,4,No,No,No,Pending,0.00,,16.01,No,Valid
PFXC-000633,TXN-0001223,2025-01-20T00:53:44,Call Centre,Standard,2025-01-13T12:39:44,Bank Transfer,56.49,Digital Services,Failed Payment,Frustrated,Complete,4,Standard,Technical Support,Resolved,2025-01-20T17:42:35,2025-01-22T18:04:16,120,2,0,2,0,No,Yes,No,Full Refund,56.49,65.18,16.81,No,Valid
PFXC-000634,TXN-0007062,2025-12-24T15:03:16,Call Centre,Standard,2025-11-05T09:26:16,Bank Transfer,12.35,Cash Withdrawal,Subscription Dispute,Positive,Partial,1,Standard,Customer Service,Resolved,2025-12-25T09:48:09,2025-12-29T03:47:24,120,1,1,1,3,No,No,No,Full Refund,12.35,108.74,18.75,No,Valid
PFXC-000635,TXN-0002672,2026-05-08T06:54:59,Mobile,Standard,2026-04-04T19:15:59,Card Purchase,95.40,Retail,Unauthorised Transaction,Frustrated,Partial,1,Standard,Fraud Review,Resolved,2026-05-08T22:17:45,2026-05-20T09:30:39,120,3,2,3,4,Yes,Yes,No,Full Refund,95.40,290.59,15.38,Yes,Valid
PFXC-000636,TXN-0008441,2026-05-12T19:36:32,Mobile,Vulnerable Support,2026-05-04T04:04:32,Cash Withdrawal,150.05,Utilities,Merchant Non-confirmation,Neutral,Complete,3,High,Technical Support,Pending Merchant,2026-05-13T05:57:56,,72,2,0,1,4,No,No,Yes,Pending,0.00,,10.36,No,Valid
PFXC-000637,TXN-0006289,2026-02-19T21:07:38,Mobile,Standard,2025-12-31T15:27:38,Card Purchase,57.26,Utilities,Merchant Non-confirmation,Frustrated,Complete,4,Standard,Technical Support,Resolved,2026-02-20T21:40:02,2026-02-25T01:28:27,120,1,1,3,2,No,No,Yes,Full Refund,57.26,124.35,24.54,Yes,Valid
PFXC-000638,TXN-0011688,2026-06-01T03:21:46,Mobile,Standard,2026-05-05T19:11:46,Cash Withdrawal,70.68,Retail,Subscription Dispute,Frustrated,Partial,2,Standard,Customer Service,Resolved,2026-06-01T16:26:43,2026-06-08T00:30:12,120,2,1,3,4,No,Yes,Yes,Full Refund,70.68,165.14,13.08,Yes,Valid
PFXC-000639,TXN-0002651,2025-12-18T21:42:15,Web,Standard,2025-11-16T09:16:15,Wallet Payment,27.59,Subscription,Incorrect Amount,Frustrated,Complete,3,Low,Payment Operations,Rejected,2025-12-20T01:31:32,2025-12-20T01:29:22,168,2,0,2,4,No,No,No,No Refund,0.00,27.79,27.82,No,Valid
PFXC-000640,TXN-0007820,2025-01-10T15:01:04,Call Centre,Standard,2024-12-18T02:49:04,Card Purchase,16.75,Retail,Delayed Refund,Neutral,Partial,1,Standard,Payment Operations,Resolved,2025-01-11T11:02:18,2025-01-14T22:50:08,120,1,0,1,3,No,No,No,Full Refund,16.75,103.82,20.02,No,Valid
PFXC-000641,TXN-0007249,2025-04-28T23:43:09,Mobile,Standard,2025-03-28T01:51:09,Card Purchase,14.24,Other,Delayed Refund,Frustrated,Complete,4,Low,Payment Operations,Resolved,2025-04-30T06:55:56,2025-05-02T11:20:43,168,1,2,2,3,No,Yes,No,Full Refund,14.24,83.63,31.21,No,Valid
PFXC-000642,TXN-0010784,2026-04-15T08:35:24,Chat,Standard,2026-03-04T14:33:24,Card Purchase,293.68,Digital Services,Unauthorised Transaction,Frustrated,Partial,2,High,Fraud Review,In Investigation,2026-04-15T20:35:29,,72,2,1,2,1,Yes,No,No,Pending,0.00,,12.00,No,Valid
PFXC-000643,TXN-0005260,2025-11-25T22:04:37,Call Centre,Standard,2025-10-14T21:39:37,Card Purchase,435.18,Travel,Subscription Dispute,Distressed,Complete,2,Low,Customer Service,Rejected,2025-11-27T03:56:01,2025-11-30T13:36:45,168,1,1,3,3,No,Yes,No,No Refund,0.00,111.54,29.86,No,Valid
PFXC-000644,TXN-0002976,2025-09-06T17:01:35,Chat,Assisted Digital,2025-09-03T04:59:35,Bank Transfer,92.75,Travel,Failed Payment,Positive,Complete,2,Standard,Technical Support,Cancelled,2025-09-07T10:32:20,2025-09-09T20:43:07,120,1,2,0,3,No,No,No,Customer Withdrawn,0.00,75.69,17.51,No,Valid
PFXC-000645,TXN-0001510,2025-07-27T17:47:01,Email,Standard,2025-06-16T03:41:01,Direct Debit,152.34,Cash Withdrawal,Failed Payment,Neutral,Complete,2,Standard,Technical Support,Cancelled,2025-07-28T07:40:04,2025-07-30T18:26:42,120,2,0,2,3,No,No,Yes,Customer Withdrawn,0.00,72.66,13.88,No,Valid
PFXC-000646,TXN-0004208,2025-12-24T11:25:17,Mobile,Standard,2025-11-06T18:31:17,Card Purchase,24.36,Utilities,Delayed Refund,Frustrated,Partial,1,Standard,Payment Operations,Resolved,2025-12-25T14:59:21,2025-12-30T06:38:31,120,0,1,2,2,No,No,No,Full Refund,24.36,139.22,27.57,Yes,Valid
PFXC-000647,TXN-0011902,2025-12-31T10:39:14,Mobile,Standard,2025-12-19T02:27:14,Bank Transfer,8.63,Utilities,Delayed Refund,Frustrated,Partial,1,Standard,Payment Operations,In Triage,2026-01-01T04:24:53,,120,2,1,4,2,No,Yes,No,Pending,0.00,,17.76,No,Valid
PFXC-000648,TXN-0012454,2025-07-19T04:55:16,Web,Standard,2025-06-30T23:23:16,Bank Transfer,222.57,Cash Withdrawal,Delayed Refund,Frustrated,Complete,3,Standard,Payment Operations,Rejected,2025-07-20T06:36:54,2025-07-23T18:33:31,120,2,0,2,4,No,No,No,No Refund,0.00,109.64,25.69,No,Valid
PFXC-000649,TXN-0012009,2026-02-12T01:05:38,Web,Standard,2025-12-31T09:07:38,Bank Transfer,25.79,Retail,Delayed Refund,Neutral,Complete,3,Standard,Payment Operations,Rejected,2026-02-12T19:44:14,2026-02-15T04:50:46,120,1,0,1,2,No,Yes,No,No Refund,0.00,75.75,18.64,No,Valid
PFXC-000650,TXN-0001629,2025-12-17T06:43:20,Call Centre,Standard,2025-11-03T12:28:20,Card Purchase,13.49,Retail,Subscription Dispute,Frustrated,Missing,0,Standard,Customer Service,Rejected,2025-12-18T06:27:29,2025-12-24T02:43:40,120,2,1,4,4,No,Yes,No,No Refund,0.00,164.01,23.74,Yes,Valid
PFXC-000651,TXN-0003536,2026-01-12T08:04:57,Mobile,Standard,2026-01-01T05:10:57,Bank Transfer,39.61,Travel,Delayed Refund,Positive,Partial,1,Standard,Payment Operations,Resolved,2026-01-12T16:00:59,2026-01-17T06:58:12,120,2,0,0,2,No,Yes,No,Full Refund,39.61,118.89,7.93,No,Valid
PFXC-000652,TXN-0012085,2025-06-15T23:44:35,Call Centre,Standard,2025-04-20T13:40:35,Bank Transfer,95.22,Utilities,Duplicate Debit,Frustrated,Partial,1,Standard,Refund Approval,Resolved,2025-06-16T14:17:57,2025-06-18T10:41:31,120,0,0,1,1,No,No,No,Full Refund,95.22,58.95,14.56,No,Valid
PFXC-000653,TXN-0007766,2025-01-18T05:27:42,Web,Standard,2024-12-10T04:46:42,Bank Transfer,298.81,Utilities,Merchant Non-confirmation,Distressed,Partial,2,Standard,Technical Support,Resolved,2025-01-18T15:34:58,2025-01-24T01:03:05,120,2,0,3,4,No,Yes,No,Full Refund,298.81,139.59,10.12,Yes,Valid
PFXC-000654,TXN-0006053,2025-08-05T21:55:37,Mobile,Standard,2025-06-07T01:14:37,Bank Transfer,82.58,Retail,Delayed Refund,Frustrated,Complete,2,Standard,Payment Operations,Resolved,2025-08-06T22:03:19,2025-08-09T07:58:38,120,1,0,2,1,No,No,No,Full Refund,82.58,82.05,24.13,No,Valid
PFXC-000655,TXN-0005242,2025-11-23T08:44:07,Mobile,Standard,2025-10-18T21:47:07,Direct Debit,12.90,Retail,Failed Payment,Frustrated,Complete,4,Low,Fraud Review,Resolved,2025-11-24T15:53:02,2025-11-28T03:18:17,168,2,0,2,2,Yes,No,No,Fraud Referral,0.00,114.57,31.15,No,Valid
PFXC-000656,TXN-0012189,2025-11-17T16:37:00,Mobile,Standard,2025-10-21T07:25:00,Card Purchase,291.13,Travel,Delayed Refund,Frustrated,Partial,1,Low,Payment Operations,Resolved,2025-11-18T22:03:53,2025-11-24T01:59:01,168,1,2,1,4,No,No,No,Full Refund,291.13,153.37,29.45,No,Valid
PFXC-000657,TXN-0010327,2025-09-01T16:13:40,Web,Standard,2025-07-20T12:07:40,Card Purchase,176.42,Utilities,Duplicate Debit,Positive,Partial,1,Standard,Refund Approval,Resolved,2025-09-02T14:20:58,2025-09-05T02:42:10,120,2,0,1,2,No,Yes,No,Full Refund,176.42,82.48,22.12,No,Valid
PFXC-000658,TXN-0008186,2026-06-07T10:29:31,Mobile,Standard,2026-06-02T21:04:31,Card Purchase,85.86,Subscription,Unauthorised Transaction,Distressed,Complete,4,High,Fraud Review,Resolved,2026-06-07T19:52:20,2026-06-14T20:24:04,72,3,1,5,3,Yes,Yes,Yes,Full Refund,85.86,177.91,9.38,Yes,Valid
PFXC-000659,TXN-0008839,2025-12-27T06:10:19,Web,Standard,2025-12-16T03:25:19,Bank Transfer,116.72,Retail,Merchant Non-confirmation,Frustrated,Partial,1,Standard,Technical Support,Awaiting Evidence,2025-12-27T22:02:00,,120,2,1,2,3,No,Yes,No,Pending,0.00,,15.86,No,Valid
PFXC-000660,TXN-0000699,2025-09-12T13:35:17,Mobile,Standard,2025-07-30T19:53:17,Direct Debit,16.76,Digital Services,Duplicate Debit,Distressed,Complete,4,Standard,Payment Operations,Pending Merchant,2025-09-13T07:45:34,,120,4,0,2,2,No,No,No,Pending,0.00,,18.17,No,Valid
PFXC-000661,TXN-0002330,2025-01-11T16:47:33,Email,Standard,2024-12-18T16:30:33,Bank Transfer,51.77,Digital Services,Cash Withdrawal Dispute,Frustrated,Partial,2,Standard,Fraud Review,Resolved,2025-01-12T10:39:05,2025-01-20T11:52:58,120,3,1,4,4,Yes,No,No,Partial Refund,35.16,211.09,17.86,Yes,Valid
PFXC-000662,TXN-0010136,2025-07-01T02:27:38,Web,Standard,2025-05-31T05:21:38,Card Purchase,14.76,Subscription,Merchant Non-confirmation,Frustrated,Missing,0,Standard,Technical Support,Rejected,2025-07-01T12:45:02,2025-07-09T16:35:36,120,2,1,3,3,No,Yes,Yes,No Refund,0.00,206.13,10.29,Yes,Valid
PFXC-000663,TXN-0002963,2025-05-28T02:08:29,Web,Standard,2025-04-28T03:54:29,Card Purchase,28.75,Utilities,Unauthorised Transaction,Distressed,Partial,2,Standard,Fraud Review,Resolved,2025-05-28T21:00:23,2025-06-04T11:13:59,120,1,0,2,4,Yes,Yes,No,Full Refund,28.75,177.09,18.87,Yes,Valid
PFXC-000664,TXN-0000793,2025-12-16T19:00:39,Mobile,Standard,2025-11-02T15:38:39,Card Purchase,297.72,Subscription,Incorrect Amount,Frustrated,Complete,4,Standard,Fraud Review,Resolved,2025-12-17T12:26:19,2025-12-21T13:07:51,120,2,0,2,3,Yes,No,No,Fraud Referral,0.00,114.12,17.43,No,Valid
PFXC-000665,TXN-0011572,2025-10-19T12:24:08,Mobile,Standard,2025-08-29T15:18:08,Wallet Payment,67.51,Digital Services,Merchant Non-confirmation,Distressed,Partial,1,Low,Technical Support,Cancelled,2025-10-20T13:14:40,2025-10-24T18:21:12,168,0,1,3,3,No,No,No,Customer Withdrawn,0.00,125.95,24.84,No,Valid
PFXC-000666,TXN-0008142,2026-04-29T10:18:47,Mobile,Standard,2026-04-18T03:54:47,Wallet Payment,69.02,Retail,Incorrect Amount,Neutral,Partial,1,Low,Payment Operations,Cancelled,2026-04-30T14:53:07,2026-05-04T16:04:38,168,2,1,3,1,No,No,No,Customer Withdrawn,0.00,125.76,28.57,No,Valid
PFXC-000667,TXN-0010307,2025-07-31T08:34:01,Mobile,Standard,2025-07-29T14:40:01,Bank Transfer,10.35,Digital Services,Merchant Non-confirmation,Frustrated,Partial,1,Standard,Technical Support,Resolved,2025-07-31T22:52:09,2025-08-05T15:30:29,120,1,2,3,3,No,No,No,Full Refund,10.35,126.94,14.30,Yes,Valid
PFXC-000668,TXN-0002064,2025-08-30T19:18:07,Web,Vulnerable Support,2025-07-28T17:36:07,Card Purchase,75.86,Cash Withdrawal,Other,Neutral,Complete,4,Standard,Customer Service,Resolved,2025-08-31T14:49:49,2025-09-04T16:34:40,120,0,0,1,3,No,No,No,Full Refund,75.86,117.28,19.53,No,Valid
PFXC-000669,TXN-0003160,2025-04-07T12:43:55,Mobile,Standard,2025-03-14T20:35:55,Direct Debit,90.35,Retail,Delayed Refund,Neutral,Partial,2,Standard,Refund Approval,Resolved,2025-04-08T01:25:41,2025-04-11T10:12:10,120,1,1,1,3,No,No,No,Full Refund,90.35,93.47,12.70,No,Valid
PFXC-000670,TXN-0009787,2025-04-18T18:10:16,Email,Vulnerable Support,2025-04-11T10:45:16,Direct Debit,31.27,Subscription,Unauthorised Transaction,Frustrated,Missing,0,Standard,Fraud Review,Rejected,2025-04-19T08:32:04,2025-04-28T09:28:34,120,2,0,3,3,Yes,Yes,No,No Refund,0.00,231.31,14.36,Yes,Valid
PFXC-000671,TXN-0010963,2025-03-08T12:12:15,Call Centre,Standard,2025-02-18T19:26:15,Bank Transfer,173.84,Subscription,Failed Payment,Neutral,Complete,4,Standard,Technical Support,Cancelled,2025-03-09T13:59:19,2025-03-12T00:00:16,120,1,0,1,2,No,No,No,Customer Withdrawn,0.00,83.80,25.78,No,Valid
PFXC-000672,TXN-0007952,2026-01-06T20:38:09,Mobile,Standard,2025-12-16T06:57:09,Card Purchase,15.33,Travel,Unauthorised Transaction,Frustrated,Complete,4,Standard,Refund Approval,Resolved,2026-01-07T17:44:34,2026-01-10T02:30:23,120,2,0,2,0,No,No,No,Full Refund,15.33,77.87,21.11,No,Valid
PFXC-000673,TXN-0010906,2025-08-03T15:05:43,Chat,Standard,2025-06-30T21:27:43,Card Purchase,167.76,Subscription,Merchant Non-confirmation,Positive,Complete,3,Standard,Refund Approval,Resolved,2025-08-04T05:09:36,2025-08-07T19:24:00,120,1,1,1,1,No,No,No,Full Refund,167.76,100.30,14.06,No,Valid
PFXC-000674,TXN-0003347,2026-04-10T07:32:14,Mobile,Standard,2026-02-11T20:06:14,Card Purchase,26.84,Utilities,Cash Withdrawal Dispute,Frustrated,Complete,2,Standard,Refund Approval,Resolved,2026-04-11T00:04:12,2026-04-15T20:18:26,120,2,1,4,2,No,Yes,No,Full Refund,26.84,132.77,16.53,Yes,Valid
PFXC-000675,TXN-0010575,2026-03-09T20:41:38,Mobile,Standard,2026-02-03T18:49:38,Direct Debit,27.53,Retail,Duplicate Debit,Neutral,Complete,2,Standard,Payment Operations,Rejected,2026-03-10T22:51:53,2026-03-13T17:55:11,120,3,0,2,1,No,No,No,No Refund,0.00,93.23,26.17,No,Valid
PFXC-000676,TXN-0008158,2026-05-15T19:35:07,Email,Standard,2026-05-12T19:02:07,Card Purchase,28.95,Travel,Failed Payment,Frustrated,Complete,2,Standard,Fraud Review,Resolved,2026-05-16T08:52:42,2026-05-21T07:26:55,120,2,0,3,3,Yes,Yes,Yes,Fraud Referral,0.00,131.86,13.29,Yes,Valid
PFXC-000677,TXN-0010987,2026-01-01T19:04:17,Mobile,Vulnerable Support,2025-11-23T10:25:17,Card Purchase,77.27,Subscription,Unauthorised Transaction,Neutral,Complete,2,Standard,Refund Approval,Resolved,2026-01-02T14:20:59,2026-01-06T03:02:18,120,0,0,0,2,No,No,No,Full Refund,77.27,103.97,19.28,No,Valid
PFXC-000678,TXN-0003840,2025-07-03T17:25:11,Web,Standard,2025-06-20T18:03:11,Card Purchase,157.51,Digital Services,Unauthorised Transaction,Frustrated,Missing,0,High,Customer Service,Awaiting Evidence,2025-07-04T05:28:52,,72,1,1,2,4,No,Yes,No,Pending,0.00,,12.06,No,Valid
PFXC-000679,TXN-0007661,2026-05-27T21:32:32,Web,Standard,2026-05-13T12:04:32,Card Purchase,53.78,Subscription,Delayed Refund,Distressed,Partial,1,Standard,Payment Operations,Resolved,2026-05-28T11:58:41,2026-06-04T18:16:39,120,2,1,5,4,No,Yes,No,Full Refund,53.78,188.74,14.44,Yes,Valid
PFXC-000680,TXN-0005884,2025-10-16T03:56:35,Web,Standard,2025-09-08T21:39:35,Card Purchase,104.00,Subscription,Merchant Non-confirmation,Distressed,Partial,1,Standard,Technical Support,Resolved,2025-10-17T07:36:49,2025-10-22T18:42:56,120,1,1,3,3,No,No,No,Full Refund,104.00,158.77,27.67,Yes,Valid
PFXC-000681,TXN-0006075,2025-05-16T01:42:05,Mobile,Standard,2025-04-14T13:13:05,Wallet Payment,20.48,Utilities,Delayed Refund,Frustrated,Partial,1,Standard,Payment Operations,In Triage,2025-05-16T20:16:12,,120,1,1,3,4,No,No,No,Pending,0.00,,18.57,No,Valid
PFXC-000682,TXN-0006853,2025-12-29T07:22:20,Call Centre,Standard,2025-12-26T08:46:20,Card Purchase,6.49,Travel,Failed Payment,Neutral,Complete,2,Standard,Technical Support,Pending Merchant,2025-12-29T18:46:33,,120,1,0,1,1,No,No,No,Pending,0.00,,11.40,No,Valid
