evidence_id,case_id,evidence_type,submitted_by,received_datetime,file_format,completeness_status,review_outcome,sensitive_data_flag,security_scan_result
EVD-00001210,PFXC-000508,Bank Statement,Merchant,2025-08-16T15:35:04,PNG,Complete,Further Evidence Required,No,Not Applicable
EVD-00001211,PFXC-000508,Screenshot,Customer,2025-08-18T04:47:15,Other,Complete,Accepted,No,Passed
EVD-00001212,PFXC-000508,Merchant Communication,Customer,2025-08-17T17:16:19,PDF,Complete,Further Evidence Required,Yes,Passed
EVD-00001213,PFXC-000508,Bank Statement,Merchant,2025-08-18T17:00:08,PDF,Complete,Accepted,No,Passed
EVD-00001214,PFXC-000509,Identity Evidence,Merchant,2026-01-30T04:44:50,JPG,Complete,Accepted,No,Passed
EVD-00001215,PFXC-000509,Merchant Communication,Customer,2026-01-31T00:38:46,Other,Complete,Accepted,No,Passed
EVD-00001216,PFXC-000510,Merchant Communication,Customer,2025-12-12T04:12:14,CSV,Complete,Accepted,No,Passed
EVD-00001217,PFXC-000510,Merchant Communication,Merchant,2025-12-13T00:17:37,JPG,Complete,Accepted,No,Passed
EVD-00001218,PFXC-000510,Screenshot,Customer,2025-12-12T23:42:36,JPG,Complete,Accepted,No,Passed
EVD-00001219,PFXC-000511,Bank Statement,Customer,2025-06-09T12:14:11,CSV,Incomplete,Rejected,No,Passed
EVD-00001220,PFXC-000511,Bank Statement,Customer,2025-06-08T21:20:27,JPG,Complete,Accepted,Yes,Passed
EVD-00001221,PFXC-000511,Identity Evidence,Merchant,2025-06-09T16:39:44,PDF,Complete,Accepted,No,Passed
EVD-00001222,PFXC-000513,Screenshot,Customer,2026-06-10T23:11:54,PDF,Complete,Accepted,No,Passed
EVD-00001223,PFXC-000513,Bank Statement,Customer,2026-06-09T03:36:35,PDF,Complete,Accepted,No,Passed
EVD-00001224,PFXC-000514,Other,Customer,2025-12-17T16:18:53,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00001225,PFXC-000514,Receipt,Customer,2025-12-16T13:00:05,PDF,Incomplete,Rejected,No,Passed
EVD-00001226,PFXC-000514,Receipt,Customer,2025-12-18T13:22:21,Other,Complete,Accepted,No,Passed
EVD-00001227,PFXC-000514,Receipt,Customer,2025-12-16T02:21:27,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00001228,PFXC-000515,Receipt,Customer,2025-08-06T19:10:10,PDF,Complete,Accepted,Yes,Passed
EVD-00001229,PFXC-000515,Bank Statement,Customer,2025-08-08T21:32:32,CSV,Complete,Further Evidence Required,No,Passed
EVD-00001230,PFXC-000515,Identity Evidence,Customer,2025-08-06T21:24:41,Other,Complete,Accepted,No,Passed
EVD-00001231,PFXC-000515,Receipt,Customer,2025-08-08T11:10:46,PDF,Incomplete,Rejected,No,Passed
EVD-00001232,PFXC-000516,Screenshot,Customer,2025-02-08T13:24:26,PDF,Complete,Accepted,Yes,Passed
EVD-00001233,PFXC-000516,Merchant Communication,Customer,2025-02-09T17:22:53,PDF,Complete,Accepted,No,Passed
EVD-00001234,PFXC-000516,Screenshot,Customer,2025-02-10T06:23:25,PNG,Complete,Accepted,Yes,Passed
EVD-00001235,PFXC-000516,Merchant Communication,Customer,2025-02-10T11:23:44,JPG,Complete,Accepted,No,Passed
EVD-00001236,PFXC-000518,Receipt,Customer,2025-08-06T20:17:54,PDF,Incomplete,Further Evidence Required,Yes,Passed
EVD-00001237,PFXC-000519,Merchant Communication,Customer,2025-02-24T14:34:49,JPG,Complete,Accepted,No,Passed
EVD-00001238,PFXC-000519,Other,Customer,2025-02-24T11:45:01,PNG,Complete,Further Evidence Required,No,Passed
EVD-00001239,PFXC-000519,Receipt,Customer,2025-02-25T04:31:22,PNG,Complete,Further Evidence Required,No,Passed
EVD-00001240,PFXC-000520,Merchant Communication,Customer,2026-01-22T14:35:26,Other,Complete,Accepted,No,Passed
EVD-00001241,PFXC-000520,Identity Evidence,Customer,2026-01-22T18:30:37,Other,Complete,Accepted,No,Passed
EVD-00001242,PFXC-000520,Screenshot,Operations,2026-01-22T20:51:54,PDF,Complete,Accepted,Yes,Passed
EVD-00001243,PFXC-000521,Screenshot,Merchant,2026-02-02T13:10:42,JPG,Complete,Accepted,No,Passed
EVD-00001244,PFXC-000521,Receipt,Customer,2026-02-04T00:38:08,PDF,Complete,Accepted,No,Passed
EVD-00001245,PFXC-000521,Receipt,Customer,2026-02-04T06:54:37,JPG,Incomplete,Rejected,No,Passed
EVD-00001246,PFXC-000522,Merchant Communication,Customer,2026-04-13T00:49:59,PDF,Complete,Accepted,No,Passed
EVD-00001247,PFXC-000522,Identity Evidence,Customer,2026-04-11T18:23:27,PNG,Complete,Accepted,No,Passed
EVD-00001248,PFXC-000523,Screenshot,Customer,2026-04-27T03:58:47,JPG,Complete,Accepted,No,Failed
EVD-00001249,PFXC-000523,Merchant Communication,Customer,2026-04-24T19:42:56,PDF,Complete,Accepted,No,Passed
EVD-00001250,PFXC-000523,Screenshot,Operations,2026-04-26T14:46:13,PNG,Complete,Accepted,No,Passed
EVD-00001251,PFXC-000523,Bank Statement,Merchant,2026-04-25T16:35:26,PNG,Incomplete,Rejected,No,Passed
EVD-00001252,PFXC-000524,Screenshot,Customer,2025-05-15T01:22:51,JPG,Complete,Accepted,Yes,Passed
EVD-00001253,PFXC-000524,Bank Statement,Customer,2025-05-15T04:10:01,PDF,Complete,Accepted,Yes,Passed
EVD-00001254,PFXC-000524,Receipt,Customer,2025-05-15T03:39:32,PDF,Complete,Accepted,No,Passed
EVD-00001255,PFXC-000525,Bank Statement,Customer,2026-02-13T08:44:59,CSV,Complete,Accepted,No,Passed
EVD-00001256,PFXC-000525,Bank Statement,Customer,2026-02-13T10:24:38,PDF,Complete,Accepted,No,Passed
EVD-00001257,PFXC-000526,Merchant Communication,Customer,2026-01-08T10:36:51,Other,Complete,Further Evidence Required,No,Passed
EVD-00001258,PFXC-000527,Bank Statement,Merchant,2026-03-08T06:09:31,PDF,Complete,Accepted,Yes,Passed
EVD-00001259,PFXC-000527,Screenshot,Customer,2026-03-06T18:48:33,JPG,Complete,Accepted,No,Passed
EVD-00001260,PFXC-000527,Merchant Communication,Operations,2026-03-07T07:31:32,JPG,Complete,Accepted,No,Passed
EVD-00001261,PFXC-000527,Screenshot,Customer,2026-03-06T18:56:07,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00001262,PFXC-000528,Merchant Communication,Customer,2025-02-22T09:50:53,PDF,Complete,Accepted,Yes,Passed
EVD-00001263,PFXC-000528,Screenshot,Customer,2025-02-23T21:42:15,PDF,Complete,Accepted,Yes,Passed
EVD-00001264,PFXC-000528,Merchant Communication,Customer,2025-02-23T09:56:07,JPG,Incomplete,Further Evidence Required,Yes,Passed
EVD-00001265,PFXC-000528,Merchant Communication,Customer,2025-02-23T21:02:22,JPG,Complete,Accepted,No,Passed
EVD-00001266,PFXC-000529,Receipt,Customer,2025-06-19T14:58:49,PNG,Complete,Accepted,No,Not Applicable
EVD-00001267,PFXC-000529,Receipt,Customer,2025-06-18T03:34:52,PDF,Complete,Accepted,No,Passed
EVD-00001268,PFXC-000529,Merchant Communication,Customer,2025-06-20T12:44:19,PDF,Complete,Accepted,No,Passed
EVD-00001269,PFXC-000530,Merchant Communication,Customer,2026-05-26T00:49:31,PDF,Complete,Further Evidence Required,Yes,Passed
EVD-00001270,PFXC-000530,Other,Customer,2026-05-24T02:53:03,PNG,Complete,Accepted,No,Passed
EVD-00001271,PFXC-000531,Merchant Communication,Operations,2025-04-12T05:13:49,PDF,Complete,Accepted,No,Passed
EVD-00001272,PFXC-000531,Screenshot,Operations,2025-04-11T15:36:55,PDF,Unreadable,Rejected,No,Passed
EVD-00001273,PFXC-000532,Merchant Communication,Customer,2025-01-27T10:55:54,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00001274,PFXC-000534,Screenshot,Customer,2025-01-18T00:54:34,PDF,Complete,Accepted,No,Passed
EVD-00001275,PFXC-000534,Identity Evidence,Customer,2025-01-18T04:31:09,PDF,Complete,Accepted,Yes,Passed
EVD-00001276,PFXC-000534,Receipt,Customer,2025-01-17T04:23:54,CSV,Complete,Accepted,No,Passed
EVD-00001277,PFXC-000534,Merchant Communication,Customer,2025-01-19T00:22:19,PNG,Complete,Accepted,No,Passed
EVD-00001278,PFXC-000535,Other,Operations,2026-06-30T03:09:19,JPG,Unreadable,Further Evidence Required,No,Passed
EVD-00001279,PFXC-000535,Receipt,Customer,2026-06-28T17:38:22,Other,Unreadable,Rejected,No,Passed
EVD-00001280,PFXC-000535,Receipt,Customer,2026-06-28T06:21:48,PNG,Complete,Accepted,No,Not Applicable
EVD-00001281,PFXC-000535,Other,Customer,2026-06-29T04:27:38,PNG,Complete,Accepted,No,Passed
EVD-00001282,PFXC-000536,Bank Statement,Customer,2025-12-31T20:41:55,JPG,Complete,Accepted,No,Passed
EVD-00001283,PFXC-000536,Screenshot,Customer,2025-12-30T01:36:02,JPG,Unreadable,Rejected,No,Passed
EVD-00001284,PFXC-000536,Screenshot,Merchant,2025-12-31T08:14:39,PNG,Unreadable,Further Evidence Required,No,Passed
EVD-00001285,PFXC-000536,Bank Statement,Customer,2025-12-31T05:15:04,PNG,Complete,Accepted,No,Passed
EVD-00001286,PFXC-000537,Merchant Communication,Customer,2025-07-20T00:32:02,JPG,Complete,Accepted,No,Passed
EVD-00001287,PFXC-000537,Receipt,Customer,2025-07-20T05:41:21,PNG,Complete,Further Evidence Required,No,Passed
EVD-00001288,PFXC-000537,Identity Evidence,Customer,2025-07-21T01:13:29,JPG,Complete,Accepted,No,Passed
EVD-00001289,PFXC-000537,Identity Evidence,Customer,2025-07-19T11:37:56,JPG,Complete,Accepted,Yes,Passed
EVD-00001290,PFXC-000539,Receipt,Merchant,2025-07-28T16:02:20,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00001291,PFXC-000539,Screenshot,Customer,2025-07-28T07:03:40,Other,Complete,Accepted,No,Passed
EVD-00001292,PFXC-000539,Screenshot,Customer,2025-07-28T19:53:03,PNG,Complete,Accepted,No,Passed
EVD-00001293,PFXC-000539,Merchant Communication,Customer,2025-07-30T00:27:58,PDF,Incomplete,Rejected,No,Passed
EVD-00001294,PFXC-000540,Other,Customer,2025-11-15T19:52:24,PNG,Complete,Accepted,No,Passed
EVD-00001295,PFXC-000540,Identity Evidence,Operations,2025-11-13T18:39:12,PDF,Incomplete,Rejected,No,Not Applicable
EVD-00001296,PFXC-000540,Receipt,Customer,2025-11-16T00:05:11,JPG,Complete,Accepted,No,Passed
EVD-00001297,PFXC-000541,Receipt,Customer,2025-05-04T06:27:29,PDF,Incomplete,Rejected,No,Passed
EVD-00001298,PFXC-000541,Screenshot,Customer,2025-05-04T18:04:04,JPG,Unreadable,Further Evidence Required,No,Passed
EVD-00001299,PFXC-000541,Merchant Communication,Customer,2025-05-05T16:35:22,Other,Complete,Accepted,Yes,Passed
EVD-00001300,PFXC-000541,Merchant Communication,Customer,2025-05-05T12:28:12,PDF,Complete,Further Evidence Required,No,Not Applicable
EVD-00001301,PFXC-000542,Screenshot,Customer,2026-03-31T11:19:04,PDF,Complete,Further Evidence Required,No,Not Applicable
EVD-00001302,PFXC-000542,Merchant Communication,Customer,2026-03-31T17:30:12,Other,Complete,Accepted,No,Passed
EVD-00001303,PFXC-000543,Receipt,Operations,2025-06-08T21:12:17,PDF,Incomplete,Rejected,No,Passed
EVD-00001304,PFXC-000543,Merchant Communication,Customer,2025-06-08T20:17:56,PNG,Unreadable,Further Evidence Required,Yes,Passed
EVD-00001305,PFXC-000543,Screenshot,Customer,2025-06-09T13:59:03,PDF,Complete,Accepted,No,Passed
EVD-00001306,PFXC-000544,Receipt,Customer,2026-03-27T11:24:21,PNG,Complete,Further Evidence Required,No,Passed
EVD-00001307,PFXC-000544,Merchant Communication,Customer,2026-03-25T13:36:07,Other,Complete,Accepted,Yes,Passed
EVD-00001308,PFXC-000544,Bank Statement,Customer,2026-03-27T13:54:28,PDF,Incomplete,Rejected,No,Passed
EVD-00001309,PFXC-000544,Receipt,Customer,2026-03-26T10:25:21,PDF,Complete,Accepted,Yes,Passed
EVD-00001310,PFXC-000545,Identity Evidence,Customer,2025-07-03T08:04:58,PNG,Complete,Accepted,No,Not Applicable
EVD-00001311,PFXC-000545,Receipt,Operations,2025-07-02T21:40:58,JPG,Complete,Accepted,No,Passed
EVD-00001312,PFXC-000546,Screenshot,Customer,2026-03-29T08:47:57,PDF,Complete,Accepted,No,Passed
EVD-00001313,PFXC-000546,Receipt,Customer,2026-03-28T18:23:37,PDF,Complete,Accepted,No,Passed
EVD-00001314,PFXC-000546,Bank Statement,Customer,2026-03-28T16:23:03,JPG,Complete,Accepted,No,Passed
EVD-00001315,PFXC-000547,Receipt,Customer,2025-11-17T09:55:57,PDF,Complete,Accepted,No,Passed
EVD-00001316,PFXC-000547,Other,Customer,2025-11-17T13:18:22,PDF,Complete,Accepted,No,Passed
EVD-00001317,PFXC-000548,Merchant Communication,Operations,2026-05-29T22:23:42,Other,Complete,Accepted,No,Passed
EVD-00001318,PFXC-000549,Receipt,Customer,2025-01-25T04:12:25,PDF,Complete,Accepted,No,Passed
EVD-00001319,PFXC-000549,Bank Statement,Customer,2025-01-25T21:06:08,PNG,Complete,Accepted,No,Passed
EVD-00001320,PFXC-000550,Receipt,Merchant,2026-04-08T07:25:59,PNG,Complete,Accepted,Yes,Passed
EVD-00001321,PFXC-000550,Merchant Communication,Customer,2026-04-09T17:49:14,PDF,Complete,Accepted,No,Passed
EVD-00001322,PFXC-000551,Identity Evidence,Operations,2025-09-15T16:28:00,PDF,Complete,Accepted,Yes,Passed
EVD-00001323,PFXC-000551,Bank Statement,Customer,2025-09-14T18:29:35,PDF,Complete,Accepted,No,Passed
EVD-00001324,PFXC-000551,Bank Statement,Customer,2025-09-16T21:07:01,PDF,Complete,Accepted,No,Passed
EVD-00001325,PFXC-000554,Merchant Communication,Customer,2025-05-01T14:45:00,JPG,Unreadable,Further Evidence Required,No,Passed
EVD-00001326,PFXC-000554,Screenshot,Customer,2025-05-01T22:44:33,JPG,Complete,Accepted,No,Passed
EVD-00001327,PFXC-000554,Receipt,Merchant,2025-04-30T11:27:52,JPG,Complete,Accepted,No,Passed
EVD-00001328,PFXC-000554,Bank Statement,Customer,2025-05-01T04:36:06,JPG,Complete,Further Evidence Required,Yes,Passed
EVD-00001329,PFXC-000555,Receipt,Customer,2025-03-15T05:38:24,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00001330,PFXC-000555,Screenshot,Customer,2025-03-14T21:33:48,PNG,Unreadable,Rejected,No,Passed
EVD-00001331,PFXC-000556,Receipt,Customer,2025-08-19T16:43:16,PDF,Complete,Accepted,No,Not Applicable
EVD-00001332,PFXC-000556,Screenshot,Customer,2025-08-20T08:16:41,PDF,Complete,Accepted,No,Passed
EVD-00001333,PFXC-000557,Bank Statement,Merchant,2026-01-05T01:36:10,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00001334,PFXC-000557,Receipt,Merchant,2026-01-03T18:42:34,PDF,Complete,Accepted,No,Passed
EVD-00001335,PFXC-000557,Receipt,Operations,2026-01-02T10:45:43,PDF,Complete,Accepted,No,Passed
EVD-00001336,PFXC-000558,Receipt,Operations,2026-03-25T18:09:21,PDF,Complete,Accepted,No,Passed
EVD-00001337,PFXC-000558,Screenshot,Merchant,2026-03-24T03:10:29,PDF,Complete,Accepted,No,Passed
EVD-00001338,PFXC-000558,Merchant Communication,Customer,2026-03-24T00:43:20,Other,Complete,Accepted,No,Passed
EVD-00001339,PFXC-000559,Identity Evidence,Merchant,2025-10-01T12:00:27,JPG,Complete,Accepted,No,Passed
EVD-00001340,PFXC-000559,Other,Merchant,2025-10-03T05:21:22,PDF,Complete,Accepted,No,Not Applicable
EVD-00001341,PFXC-000560,Bank Statement,Customer,2026-01-20T18:53:36,JPG,Complete,Accepted,No,Passed
EVD-00001342,PFXC-000560,Receipt,Customer,2026-01-18T10:43:48,JPG,Complete,Accepted,No,Passed
EVD-00001343,PFXC-000561,Merchant Communication,Customer,2025-12-23T20:05:48,PDF,Complete,Accepted,No,Failed
EVD-00001344,PFXC-000562,Bank Statement,Customer,2026-04-07T02:24:00,PNG,Complete,Accepted,No,Passed
EVD-00001345,PFXC-000562,Receipt,Customer,2026-04-06T22:32:32,PDF,Complete,Accepted,No,Passed
EVD-00001346,PFXC-000562,Screenshot,Customer,2026-04-05T07:33:27,PDF,Complete,Accepted,No,Passed
EVD-00001347,PFXC-000563,Merchant Communication,Customer,2025-05-22T15:22:31,JPG,Complete,Further Evidence Required,No,Passed
EVD-00001348,PFXC-000564,Bank Statement,Customer,2025-09-13T23:19:34,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00001349,PFXC-000564,Other,Merchant,2025-09-15T04:17:07,PNG,Complete,Accepted,No,Failed
EVD-00001350,PFXC-000564,Identity Evidence,Customer,2025-09-15T03:32:49,PDF,Complete,Accepted,No,Passed
EVD-00001351,PFXC-000564,Receipt,Customer,2025-09-14T01:29:34,Other,Complete,Accepted,No,Passed
EVD-00001352,PFXC-000565,Bank Statement,Customer,2025-07-29T05:32:14,PDF,Complete,Accepted,No,Passed
EVD-00001353,PFXC-000565,Receipt,Customer,2025-07-27T10:32:07,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00001354,PFXC-000565,Receipt,Operations,2025-07-28T21:59:39,Other,Complete,Accepted,No,Passed
EVD-00001355,PFXC-000565,Merchant Communication,Customer,2025-07-28T01:17:29,PDF,Complete,Accepted,No,Passed
EVD-00001356,PFXC-000566,Receipt,Customer,2025-01-21T03:02:45,PDF,Complete,Accepted,Yes,Passed
EVD-00001357,PFXC-000566,Receipt,Customer,2025-01-20T06:04:49,JPG,Incomplete,Rejected,No,Passed
EVD-00001358,PFXC-000567,Receipt,Customer,2025-06-20T22:52:46,PDF,Complete,Accepted,No,Passed
EVD-00001359,PFXC-000567,Merchant Communication,Customer,2025-06-19T14:07:26,Other,Complete,Accepted,No,Passed
EVD-00001360,PFXC-000568,Merchant Communication,Customer,2025-03-17T18:37:46,Other,Complete,Accepted,Yes,Passed
EVD-00001361,PFXC-000568,Screenshot,Customer,2025-03-16T05:04:20,PDF,Complete,Accepted,No,Passed
EVD-00001362,PFXC-000569,Screenshot,Customer,2026-01-20T20:50:04,PNG,Complete,Accepted,Yes,Passed
EVD-00001363,PFXC-000569,Receipt,Customer,2026-01-22T13:38:47,PDF,Complete,Accepted,No,Passed
EVD-00001364,PFXC-000570,Merchant Communication,Customer,2026-02-15T16:12:36,PNG,Complete,Further Evidence Required,No,Passed
EVD-00001365,PFXC-000571,Bank Statement,Customer,2025-12-05T23:02:46,PNG,Complete,Accepted,No,Passed
EVD-00001366,PFXC-000571,Screenshot,Customer,2025-12-05T01:21:29,PDF,Complete,Accepted,No,Passed
EVD-00001367,PFXC-000572,Receipt,Customer,2025-06-30T16:28:04,JPG,Complete,Accepted,No,Passed
EVD-00001368,PFXC-000572,Screenshot,Customer,2025-07-01T01:59:33,PDF,Complete,Accepted,No,Passed
EVD-00001369,PFXC-000573,Screenshot,Customer,2025-08-23T16:35:26,PDF,Complete,Accepted,No,Passed
EVD-00001370,PFXC-000575,Receipt,Customer,2025-05-25T20:37:44,PNG,Complete,Further Evidence Required,No,Passed
EVD-00001371,PFXC-000575,Merchant Communication,Customer,2025-05-25T16:08:39,PDF,Complete,Accepted,No,Passed
EVD-00001372,PFXC-000575,Bank Statement,Customer,2025-05-27T05:00:05,PDF,Complete,Accepted,No,Passed
EVD-00001373,PFXC-000576,Screenshot,Operations,2025-10-24T16:07:24,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00001374,PFXC-000576,Other,Merchant,2025-10-25T16:18:03,Other,Complete,Accepted,No,Passed
EVD-00001375,PFXC-000577,Bank Statement,Customer,2026-01-28T12:38:47,JPG,Complete,Accepted,No,Passed
EVD-00001376,PFXC-000577,Identity Evidence,Customer,2026-01-28T03:34:23,JPG,Complete,Accepted,No,Passed
EVD-00001377,PFXC-000577,Receipt,Customer,2026-01-27T19:17:26,PDF,Complete,Accepted,No,Passed
EVD-00001378,PFXC-000578,Receipt,Customer,2025-12-09T12:47:11,PDF,Complete,Further Evidence Required,No,Passed
EVD-00001379,PFXC-000578,Screenshot,Customer,2025-12-10T04:57:31,PNG,Complete,Accepted,No,Passed
EVD-00001380,PFXC-000578,Bank Statement,Merchant,2025-12-08T22:33:00,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00001381,PFXC-000578,Merchant Communication,Customer,2025-12-08T06:19:38,PNG,Unreadable,Rejected,No,Failed
EVD-00001382,PFXC-000579,Merchant Communication,Customer,2025-01-27T14:39:22,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00001383,PFXC-000579,Screenshot,Customer,2025-01-26T01:55:05,Other,Complete,Accepted,No,Passed
EVD-00001384,PFXC-000579,Screenshot,Customer,2025-01-27T14:21:08,JPG,Complete,Accepted,No,Passed
EVD-00001385,PFXC-000580,Merchant Communication,Customer,2025-07-23T12:01:39,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00001386,PFXC-000580,Receipt,Customer,2025-07-22T01:00:21,PNG,Unreadable,Rejected,No,Passed
EVD-00001387,PFXC-000581,Receipt,Customer,2025-10-27T10:44:25,PNG,Complete,Accepted,No,Passed
EVD-00001388,PFXC-000582,Receipt,Customer,2025-10-12T10:57:33,CSV,Complete,Accepted,No,Passed
EVD-00001389,PFXC-000582,Screenshot,Customer,2025-10-12T09:48:56,PNG,Complete,Accepted,No,Passed
EVD-00001390,PFXC-000582,Merchant Communication,Operations,2025-10-12T12:05:53,JPG,Complete,Further Evidence Required,Yes,Passed
EVD-00001391,PFXC-000582,Other,Merchant,2025-10-11T22:39:39,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00001392,PFXC-000583,Receipt,Customer,2025-03-06T09:49:18,PNG,Incomplete,Rejected,No,Passed
EVD-00001393,PFXC-000583,Screenshot,Customer,2025-03-07T00:48:25,PDF,Complete,Accepted,Yes,Passed
EVD-00001394,PFXC-000584,Receipt,Customer,2025-02-13T01:50:17,PDF,Complete,Accepted,No,Passed
EVD-00001395,PFXC-000584,Receipt,Merchant,2025-02-13T16:18:15,JPG,Complete,Accepted,No,Passed
EVD-00001396,PFXC-000586,Receipt,Customer,2026-01-10T03:38:43,Other,Complete,Accepted,No,Passed
EVD-00001397,PFXC-000586,Merchant Communication,Customer,2026-01-09T23:31:20,PDF,Complete,Further Evidence Required,No,Passed
EVD-00001398,PFXC-000586,Receipt,Customer,2026-01-10T11:32:09,Other,Complete,Accepted,Yes,Passed
EVD-00001399,PFXC-000587,Bank Statement,Customer,2026-06-17T01:09:02,PDF,Complete,Accepted,Yes,Passed
EVD-00001400,PFXC-000587,Bank Statement,Merchant,2026-06-14T19:24:21,JPG,Incomplete,Rejected,No,Passed
EVD-00001401,PFXC-000587,Receipt,Customer,2026-06-15T20:27:40,PDF,Complete,Accepted,No,Passed
EVD-00001402,PFXC-000587,Receipt,Operations,2026-06-16T16:32:17,PDF,Complete,Accepted,No,Passed
EVD-00001403,PFXC-000588,Receipt,Customer,2026-03-12T09:01:54,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00001404,PFXC-000588,Receipt,Customer,2026-03-11T00:23:19,PNG,Complete,Accepted,No,Not Applicable
EVD-00001405,PFXC-000588,Receipt,Customer,2026-03-11T16:39:27,PDF,Complete,Accepted,No,Not Applicable
EVD-00001406,PFXC-000589,Screenshot,Merchant,2026-05-26T06:53:55,PDF,Complete,Accepted,No,Passed
EVD-00001407,PFXC-000589,Bank Statement,Customer,2026-05-24T22:51:43,JPG,Complete,Accepted,No,Passed
